"","observation_date","common_name","observation_count"
"7754",2022-08-09,"Brown Thrasher",2
"7755",2022-08-09,"Canada Goose",45
"7756",2022-08-09,"Carolina Chickadee",21
"7757",2022-08-09,"Carolina Wren",35
"7758",2022-08-09,"Chimney Swift",7
"7759",2022-08-09,"Chipping Sparrow",2
"7760",2022-08-09,"Cliff Swallow",15
"7761",2022-08-09,"Common Grackle",21
"7762",2022-08-09,"Common Yellowthroat",2
"7763",2022-08-09,"Double-crested Cormorant",8
"7764",2022-08-09,"Downy Woodpecker",8
"7765",2022-08-09,"Eastern Bluebird",15
"7766",2022-08-09,"Eastern Kingbird",2
"7767",2022-08-09,"Eastern Phoebe",2
"7768",2022-08-09,"Eastern Towhee",14
"7769",2022-08-09,"European Starling",124
"7770",2022-08-09,"Field Sparrow",17
"7771",2022-08-09,"Gray Catbird",1
"7772",2022-08-09,"Great Blue Heron",11
"7773",2022-08-09,"Great Crested Flycatcher",1
"7774",2022-08-09,"Great Egret",1
"7775",2022-08-09,"Green Heron",3
"7776",2022-08-09,"House Finch",52
"7777",2022-08-09,"House Sparrow",6
"7778",2022-08-09,"Indigo Bunting",11
"7779",2022-08-09,"Killdeer",12
"7780",2022-08-09,"Mallard",38
"7781",2022-08-09,"Mourning Dove",34
"7782",2022-08-09,"Muscovy Duck",1
"7783",2022-08-09,"Northern Cardinal",41
"7784",2022-08-09,"Northern Mockingbird",24
"7785",2022-08-09,"Osprey",6
"7786",2022-08-09,"Pileated Woodpecker",2
"7787",2022-08-09,"Red-bellied Woodpecker",5
"7788",2022-08-09,"Red-shouldered Hawk",1
"7789",2022-08-09,"Red-tailed Hawk",3
"7790",2022-08-09,"Red-winged Blackbird",3
"7791",2022-08-09,"Rock Pigeon",77
"7792",2022-08-09,"Ruby-throated Hummingbird",17
"7793",2022-08-09,"Song Sparrow",8
"7794",2022-08-09,"Tree Swallow",4
"7795",2022-08-09,"Tufted Titmouse",10
"7796",2022-08-09,"Turkey Vulture",3
"7797",2022-08-09,"White-breasted Nuthatch",6
"7798",2022-08-09,"Wood Duck",1
"7799",2022-08-09,"Yellow-breasted Chat",1
"7800",2022-08-10,"Acadian Flycatcher",1
"7801",2022-08-10,"American Crow",9
"7802",2022-08-10,"American Goldfinch",24
"7803",2022-08-10,"American Kestrel",2
"7804",2022-08-10,"American Robin",5
"7805",2022-08-10,"Barn Swallow",16
"7806",2022-08-10,"Barred Owl",2
"7807",2022-08-10,"Belted Kingfisher",2
"7808",2022-08-10,"Black Vulture",1
"7809",2022-08-10,"Blue Grosbeak",7
"7810",2022-08-10,"Blue Jay",6
"7811",2022-08-10,"Blue-gray Gnatcatcher",3
"7812",2022-08-10,"Brown Thrasher",2
"7813",2022-08-10,"Brown-headed Cowbird",1
"7814",2022-08-10,"Canada Goose",NA
"7815",2022-08-10,"Carolina Chickadee",12
"7816",2022-08-10,"Carolina Wren",18
"7817",2022-08-10,"Chimney Swift",10
"7818",2022-08-10,"Chipping Sparrow",2
"7819",2022-08-10,"Common Grackle",2
"7820",2022-08-10,"Common Yellowthroat",1
"7821",2022-08-10,"Cooper's Hawk",3
"7822",2022-08-10,"Double-crested Cormorant",1
"7823",2022-08-10,"Downy Woodpecker",1
"7824",2022-08-10,"Eastern Bluebird",25
"7825",2022-08-10,"Eastern Kingbird",4
"7826",2022-08-10,"Eastern Meadowlark",1
"7827",2022-08-10,"Eastern Phoebe",4
"7828",2022-08-10,"Eastern Screech-Owl",1
"7829",2022-08-10,"Eastern Towhee",10
"7830",2022-08-10,"Eastern Wood-Pewee",1
"7831",2022-08-10,"European Starling",15
"7832",2022-08-10,"Field Sparrow",17
"7833",2022-08-10,"Great Blue Heron",3
"7834",2022-08-10,"Great Egret",3
"7835",2022-08-10,"Green Heron",1
"7836",2022-08-10,"Hairy Woodpecker",1
"7837",2022-08-10,"House Finch",51
"7838",2022-08-10,"Indigo Bunting",8
"7839",2022-08-10,"Killdeer",9
"7840",2022-08-10,"Mallard",16
"7841",2022-08-10,"Mourning Dove",49
"7842",2022-08-10,"Muscovy Duck",NA
"7843",2022-08-10,"Northern Cardinal",40
"7844",2022-08-10,"Northern Flicker",1
"7845",2022-08-10,"Northern Mockingbird",37
"7846",2022-08-10,"Osprey",3
"7847",2022-08-10,"Red-bellied Woodpecker",3
"7848",2022-08-10,"Red-shouldered Hawk",1
"7849",2022-08-10,"Red-tailed Hawk",4
"7850",2022-08-10,"Red-winged Blackbird",4
"7851",2022-08-10,"Rock Pigeon",19
"7852",2022-08-10,"Ruby-throated Hummingbird",14
"7853",2022-08-10,"Song Sparrow",6
"7854",2022-08-10,"Spotted Sandpiper",1
"7855",2022-08-10,"Tufted Titmouse",16
"7856",2022-08-10,"White-breasted Nuthatch",7
"7857",2022-08-10,"Yellow-billed Cuckoo",1
"7858",2022-08-10,"Yellow-breasted Chat",1
"7859",2022-08-11,"American Crow",35
"7860",2022-08-11,"American Goldfinch",29
"7861",2022-08-11,"American Redstart",1
"7862",2022-08-11,"American Robin",NA
"7863",2022-08-11,"Bank Swallow",1
"7864",2022-08-11,"Barn Swallow",1
"7865",2022-08-11,"Barred Owl",1
"7866",2022-08-11,"Belted Kingfisher",2
"7867",2022-08-11,"Black Vulture",3
"7868",2022-08-11,"Black-and-white Warbler",1
"7869",2022-08-11,"Blue Jay",9
"7870",2022-08-11,"Blue-gray Gnatcatcher",11
"7871",2022-08-11,"Brown-headed Cowbird",1
"7872",2022-08-11,"Brown-headed Nuthatch",1
"7873",2022-08-11,"Canada Goose",NA
"7874",2022-08-11,"Carolina Chickadee",18
"7875",2022-08-11,"Carolina Wren",23
"7876",2022-08-11,"Chimney Swift",5
"7877",2022-08-11,"Chipping Sparrow",3
"7878",2022-08-11,"Cliff Swallow",3
"7879",2022-08-11,"Common Grackle",2
"7880",2022-08-11,"Cooper's Hawk",2
"7881",2022-08-11,"Double-crested Cormorant",18
"7882",2022-08-11,"Downy Woodpecker",4
"7883",2022-08-11,"Eastern Bluebird",23
"7884",2022-08-11,"Eastern Kingbird",6
"7885",2022-08-11,"Eastern Phoebe",2
"7886",2022-08-11,"Eastern Towhee",19
"7887",2022-08-11,"Eastern Wood-Pewee",1
"7888",2022-08-11,"European Starling",290
"7889",2022-08-11,"Field Sparrow",2
"7890",2022-08-11,"Fish Crow",3
"7891",2022-08-11,"Grasshopper Sparrow",1
"7892",2022-08-11,"Gray Catbird",1
"7893",2022-08-11,"Great Blue Heron",9
"7894",2022-08-11,"Great Crested Flycatcher",1
"7895",2022-08-11,"Great Egret",3
"7896",2022-08-11,"Green Heron",1
"7897",2022-08-11,"House Finch",44
"7898",2022-08-11,"House Sparrow",1
"7899",2022-08-11,"House Wren",1
"7900",2022-08-11,"Indigo Bunting",3
"7901",2022-08-11,"Killdeer",21
"7902",2022-08-11,"Mallard",6
"7903",2022-08-11,"Mourning Dove",38
"7904",2022-08-11,"Northern Cardinal",19
"7905",2022-08-11,"Northern Mockingbird",26
"7906",2022-08-11,"Osprey",6
"7907",2022-08-11,"Pine Warbler",1
"7908",2022-08-11,"Red-bellied Woodpecker",9
"7909",2022-08-11,"Red-eyed Vireo",1
"7910",2022-08-11,"Red-shouldered Hawk",1
"7911",2022-08-11,"Red-tailed Hawk",4
"7912",2022-08-11,"Rock Pigeon",15
"7913",2022-08-11,"Ruby-throated Hummingbird",8
"7914",2022-08-11,"Song Sparrow",11
"7915",2022-08-11,"Tree Swallow",3
"7916",2022-08-11,"Tufted Titmouse",8
"7917",2022-08-11,"White-breasted Nuthatch",3
"7918",2022-08-11,"Yellow Warbler",1
"7919",2022-08-12,"American Crow",29
"7920",2022-08-12,"American Goldfinch",NA
"7921",2022-08-12,"American Robin",29
"7922",2022-08-12,"Barn Swallow",7
"7923",2022-08-12,"Belted Kingfisher",1
"7924",2022-08-12,"Black Vulture",9
"7925",2022-08-12,"Black-and-white Warbler",1
"7926",2022-08-12,"Blue Grosbeak",2
"7927",2022-08-12,"Blue Jay",NA
"7928",2022-08-12,"Blue-gray Gnatcatcher",2
"7929",2022-08-12,"Brown Thrasher",1
"7930",2022-08-12,"Brown-headed Cowbird",1
"7931",2022-08-12,"Brown-headed Nuthatch",1
"7932",2022-08-12,"Canada Goose",317
"7933",2022-08-12,"Carolina Chickadee",NA
"7934",2022-08-12,"Carolina Wren",NA
"7935",2022-08-12,"Chimney Swift",6
"7936",2022-08-12,"Chipping Sparrow",4
"7937",2022-08-12,"Common Grackle",3
"7938",2022-08-12,"Common Yellowthroat",1
"7939",2022-08-12,"Double-crested Cormorant",2
"7940",2022-08-12,"Downy Woodpecker",NA
"7941",2022-08-12,"Eastern Bluebird",21
"7942",2022-08-12,"Eastern Kingbird",6
"7943",2022-08-12,"Eastern Phoebe",5
"7944",2022-08-12,"Eastern Towhee",NA
"7945",2022-08-12,"European Starling",336
"7946",2022-08-12,"Field Sparrow",6
"7947",2022-08-12,"Fish Crow",1
"7948",2022-08-12,"Great Blue Heron",4
"7949",2022-08-12,"Green Heron",2
"7950",2022-08-12,"House Finch",NA
"7951",2022-08-12,"House Sparrow",7
"7952",2022-08-12,"Indigo Bunting",4
"7953",2022-08-12,"Killdeer",4
"7954",2022-08-12,"Mallard",12
"7955",2022-08-12,"Mourning Dove",NA
"7956",2022-08-12,"Mute Swan",1
"7957",2022-08-12,"Northern Cardinal",NA
"7958",2022-08-12,"Northern Flicker",1
"7959",2022-08-12,"Northern Mockingbird",23
"7960",2022-08-12,"Northern Parula",1
"7961",2022-08-12,"Osprey",9
"7962",2022-08-12,"Pileated Woodpecker",1
"7963",2022-08-12,"Purple Martin",1
"7964",2022-08-12,"Red-bellied Woodpecker",NA
"7965",2022-08-12,"Red-shouldered Hawk",4
"7966",2022-08-12,"Red-tailed Hawk",1
"7967",2022-08-12,"Red-winged Blackbird",10
"7968",2022-08-12,"Rock Pigeon",84
"7969",2022-08-12,"Ruby-throated Hummingbird",NA
"7970",2022-08-12,"Song Sparrow",13
"7971",2022-08-12,"Summer Tanager",1
"7972",2022-08-12,"Tree Swallow",2
"7973",2022-08-12,"Tufted Titmouse",NA
"7974",2022-08-12,"Turkey Vulture",5
"7975",2022-08-12,"White-breasted Nuthatch",NA
"7976",2022-08-12,"Wild Turkey",8
"7977",2022-08-12,"Wood Duck",1
"7978",2022-08-12,"Yellow-billed Cuckoo",3
"7979",2022-08-13,"American Crow",34
"7980",2022-08-13,"American Goldfinch",68
"7981",2022-08-13,"American Kestrel",2
"7982",2022-08-13,"American Redstart",1
"7983",2022-08-13,"American Robin",11
"7984",2022-08-13,"Bald Eagle",1
"7985",2022-08-13,"Barn Swallow",37
"7986",2022-08-13,"Barred Owl",1
"7987",2022-08-13,"Belted Kingfisher",9
"7988",2022-08-13,"Black Vulture",2
"7989",2022-08-13,"Black-and-white Warbler",2
"7990",2022-08-13,"Blue Grosbeak",8
"7991",2022-08-13,"Blue Jay",35
"7992",2022-08-13,"Blue-gray Gnatcatcher",4
"7993",2022-08-13,"Broad-winged Hawk",3
"7994",2022-08-13,"Brown Thrasher",7
"7995",2022-08-13,"Brown-headed Cowbird",1
"7996",2022-08-13,"Brown-headed Nuthatch",2
"7997",2022-08-13,"Canada Goose",NA
"7998",2022-08-13,"Carolina Chickadee",44
"7999",2022-08-13,"Carolina Wren",59
"8000",2022-08-13,"Cedar Waxwing",4
"8001",2022-08-13,"Chimney Swift",14
"8002",2022-08-13,"Chipping Sparrow",1
"8003",2022-08-13,"Common Grackle",28
"8004",2022-08-13,"Common Yellowthroat",2
"8005",2022-08-13,"Cooper's Hawk",2
"8006",2022-08-13,"Double-crested Cormorant",10
"8007",2022-08-13,"Downy Woodpecker",21
"8008",2022-08-13,"Eastern Bluebird",36
"8009",2022-08-13,"Eastern Kingbird",15
"8010",2022-08-13,"Eastern Meadowlark",13
"8011",2022-08-13,"Eastern Phoebe",7
"8012",2022-08-13,"Eastern Towhee",25
"8013",2022-08-13,"Eastern Wood-Pewee",5
"8014",2022-08-13,"European Starling",100
"8015",2022-08-13,"Field Sparrow",23
"8016",2022-08-13,"Gray Catbird",6
"8017",2022-08-13,"Great Blue Heron",7
"8018",2022-08-13,"Great Crested Flycatcher",1
"8019",2022-08-13,"Great Egret",1
"8020",2022-08-13,"Green Heron",6
"8021",2022-08-13,"Hairy Woodpecker",1
"8022",2022-08-13,"Hooded Warbler",1
"8023",2022-08-13,"House Finch",84
"8024",2022-08-13,"House Sparrow",NA
"8025",2022-08-13,"House Wren",6
"8026",2022-08-13,"Indigo Bunting",12
"8027",2022-08-13,"Killdeer",41
"8028",2022-08-13,"Mourning Dove",72
"8029",2022-08-13,"Northern Bobwhite",1
"8030",2022-08-13,"Northern Cardinal",59
"8031",2022-08-13,"Northern Flicker",5
"8032",2022-08-13,"Northern Mockingbird",42
"8033",2022-08-13,"Northern Parula",1
"8034",2022-08-13,"Northern Rough-winged Swallow",3
"8035",2022-08-13,"Orchard Oriole",1
"8036",2022-08-13,"Osprey",7
"8037",2022-08-13,"Pileated Woodpecker",6
"8038",2022-08-13,"Prairie Warbler",1
"8039",2022-08-13,"Prothonotary Warbler",1
"8040",2022-08-13,"Purple Martin",2
"8041",2022-08-13,"Red-bellied Woodpecker",23
"8042",2022-08-13,"Red-eyed Vireo",3
"8043",2022-08-13,"Red-shouldered Hawk",3
"8044",2022-08-13,"Red-tailed Hawk",4
"8045",2022-08-13,"Red-winged Blackbird",8
"8046",2022-08-13,"Rock Pigeon",51
"8047",2022-08-13,"Ruby-throated Hummingbird",31
"8048",2022-08-13,"Song Sparrow",23
"8049",2022-08-13,"Summer Tanager",2
"8050",2022-08-13,"Tree Swallow",1
"8051",2022-08-13,"Tufted Titmouse",31
"8052",2022-08-13,"Turkey Vulture",9
"8053",2022-08-13,"White-breasted Nuthatch",19
"8054",2022-08-13,"White-eyed Vireo",2
"8055",2022-08-13,"Wood Duck",1
"8056",2022-08-13,"Wood Thrush",3
"8057",2022-08-13,"Yellow Warbler",1
"8058",2022-08-13,"Yellow-breasted Chat",1
"8059",2022-08-14,"American Crow",69
"8060",2022-08-14,"American Goldfinch",23
"8061",2022-08-14,"American Kestrel",2
"8062",2022-08-14,"American Robin",14
"8063",2022-08-14,"Barn Swallow",36
"8064",2022-08-14,"Belted Kingfisher",1
"8065",2022-08-14,"Black Vulture",1
"8066",2022-08-14,"Blue Grosbeak",NA
"8067",2022-08-14,"Blue Jay",34
"8068",2022-08-14,"Blue-gray Gnatcatcher",7
"8069",2022-08-14,"Blue-winged Teal",1
"8070",2022-08-14,"Broad-winged Hawk",3
"8071",2022-08-14,"Brown Thrasher",10
"8072",2022-08-14,"Brown-headed Cowbird",1
"8073",2022-08-14,"Canada Goose",NA
"8074",2022-08-14,"Carolina Chickadee",40
"8075",2022-08-14,"Carolina Wren",32
"8076",2022-08-14,"Cedar Waxwing",2
"8077",2022-08-14,"Chimney Swift",7
"8078",2022-08-14,"Chipping Sparrow",3
"8079",2022-08-14,"Common Grackle",9
"8080",2022-08-14,"Cooper's Hawk",1
"8081",2022-08-14,"Double-crested Cormorant",11
"8082",2022-08-14,"Downy Woodpecker",16
"8083",2022-08-14,"Eastern Bluebird",37
"8084",2022-08-14,"Eastern Kingbird",11
"8085",2022-08-14,"Eastern Meadowlark",5
"8086",2022-08-14,"Eastern Phoebe",9
"8087",2022-08-14,"Eastern Towhee",14
"8088",2022-08-14,"Eastern Wood-Pewee",3
"8089",2022-08-14,"European Starling",292
"8090",2022-08-14,"Field Sparrow",NA
"8091",2022-08-14,"Fish Crow",2
"8092",2022-08-14,"Gray Catbird",3
"8093",2022-08-14,"Great Blue Heron",6
"8094",2022-08-14,"Great Egret",2
"8095",2022-08-14,"Green Heron",2
"8096",2022-08-14,"Hooded Warbler",1
"8097",2022-08-14,"House Finch",66
"8098",2022-08-14,"House Sparrow",9
"8099",2022-08-14,"House Wren",2
"8100",2022-08-14,"Indigo Bunting",5
"8101",2022-08-14,"Killdeer",17
"8102",2022-08-14,"Mallard",5
"8103",2022-08-14,"Mourning Dove",NA
"8104",2022-08-14,"Northern Cardinal",51
"8105",2022-08-14,"Northern Flicker",5
"8106",2022-08-14,"Northern Mockingbird",NA
"8107",2022-08-14,"Northern Parula",3
"8108",2022-08-14,"Osprey",11
"8109",2022-08-14,"Pine Warbler",3
"8110",2022-08-14,"Prothonotary Warbler",1
"8111",2022-08-14,"Red-bellied Woodpecker",19
"8112",2022-08-14,"Red-eyed Vireo",2
"8113",2022-08-14,"Red-shouldered Hawk",6
"8114",2022-08-14,"Red-tailed Hawk",9
"8115",2022-08-14,"Rock Pigeon",103
"8116",2022-08-14,"Ruby-throated Hummingbird",NA
"8117",2022-08-14,"Solitary Sandpiper",1
"8118",2022-08-14,"Song Sparrow",25
"8119",2022-08-14,"Tufted Titmouse",30
"8120",2022-08-14,"Turkey Vulture",13
"8121",2022-08-14,"White-breasted Nuthatch",16
"8122",2022-08-14,"Wood Duck",1
"8123",2022-08-14,"Wood Thrush",1
"8124",2022-08-14,"Yellow Warbler",1
"8125",2022-08-14,"Yellow-billed Cuckoo",1
"8126",2022-08-15,"American Crow",27
"8127",2022-08-15,"American Goldfinch",13
"8128",2022-08-15,"American Robin",12
"8129",2022-08-15,"Barn Swallow",2
"8130",2022-08-15,"Belted Kingfisher",1
"8131",2022-08-15,"Black Vulture",2
"8132",2022-08-15,"Black-and-white Warbler",2
"8133",2022-08-15,"Blue Jay",17
"8134",2022-08-15,"Blue-gray Gnatcatcher",3
"8135",2022-08-15,"Blue-winged Warbler",1
"8136",2022-08-15,"Brown Thrasher",1
"8137",2022-08-15,"Brown-headed Cowbird",3
"8138",2022-08-15,"Canada Goose",NA
"8139",2022-08-15,"Carolina Chickadee",24
"8140",2022-08-15,"Carolina Wren",24
"8141",2022-08-15,"Chestnut-sided Warbler",1
"8142",2022-08-15,"Common Grackle",13
"8143",2022-08-15,"Common Yellowthroat",1
"8144",2022-08-15,"Cooper's Hawk",3
"8145",2022-08-15,"Double-crested Cormorant",1
"8146",2022-08-15,"Downy Woodpecker",12
"8147",2022-08-15,"Eastern Bluebird",14
"8148",2022-08-15,"Eastern Kingbird",4
"8149",2022-08-15,"Eastern Phoebe",3
"8150",2022-08-15,"Eastern Towhee",13
"8151",2022-08-15,"Eastern Wood-Pewee",1
"8152",2022-08-15,"European Starling",92
"8153",2022-08-15,"Field Sparrow",2
"8154",2022-08-15,"Fish Crow",2
"8155",2022-08-15,"Gray Catbird",4
"8156",2022-08-15,"Great Blue Heron",3
"8157",2022-08-15,"Great Egret",2
"8158",2022-08-15,"Green Heron",1
"8159",2022-08-15,"Hairy Woodpecker",1
"8160",2022-08-15,"Hooded Warbler",1
"8161",2022-08-15,"House Finch",25
"8162",2022-08-15,"House Sparrow",2
"8163",2022-08-15,"Indigo Bunting",1
"8164",2022-08-15,"Killdeer",4
"8165",2022-08-15,"Mallard",4
"8166",2022-08-15,"Mourning Dove",32
"8167",2022-08-15,"Northern Cardinal",44
"8168",2022-08-15,"Northern Flicker",3
"8169",2022-08-15,"Northern Mockingbird",11
"8170",2022-08-15,"Osprey",2
"8171",2022-08-15,"Red-bellied Woodpecker",9
"8172",2022-08-15,"Red-eyed Vireo",1
"8173",2022-08-15,"Red-shouldered Hawk",1
"8174",2022-08-15,"Red-tailed Hawk",5
"8175",2022-08-15,"Rock Pigeon",55
"8176",2022-08-15,"Ruby-throated Hummingbird",17
"8177",2022-08-15,"Song Sparrow",10
"8178",2022-08-15,"Summer Tanager",1
"8179",2022-08-15,"Tufted Titmouse",25
"8180",2022-08-15,"Turkey Vulture",4
"8181",2022-08-15,"White-breasted Nuthatch",9
"8182",2022-08-15,"Wood Duck",6
"8183",2022-08-15,"Yellow-throated Warbler",1
"8184",2022-08-16,"American Crow",29
"8185",2022-08-16,"American Goldfinch",NA
"8186",2022-08-16,"American Redstart",1
"8187",2022-08-16,"American Robin",17
"8188",2022-08-16,"Barn Swallow",7
"8189",2022-08-16,"Barred Owl",1
"8190",2022-08-16,"Belted Kingfisher",2
"8191",2022-08-16,"Black-and-white Warbler",2
"8192",2022-08-16,"Blue Grosbeak",3
"8193",2022-08-16,"Blue Jay",NA
"8194",2022-08-16,"Blue-gray Gnatcatcher",3
"8195",2022-08-16,"Brown Thrasher",3
"8196",2022-08-16,"Brown-headed Cowbird",1
"8197",2022-08-16,"Canada Goose",117
"8198",2022-08-16,"Carolina Chickadee",NA
"8199",2022-08-16,"Carolina Wren",NA
"8200",2022-08-16,"Cedar Waxwing",1
"8201",2022-08-16,"Chimney Swift",25
"8202",2022-08-16,"Cliff Swallow",11
"8203",2022-08-16,"Common Grackle",30
"8204",2022-08-16,"Common Yellowthroat",4
"8205",2022-08-16,"Cooper's Hawk",1
"8206",2022-08-16,"Double-crested Cormorant",1
"8207",2022-08-16,"Downy Woodpecker",NA
"8208",2022-08-16,"Eastern Bluebird",25
"8209",2022-08-16,"Eastern Kingbird",7
"8210",2022-08-16,"Eastern Phoebe",4
"8211",2022-08-16,"Eastern Towhee",21
"8212",2022-08-16,"Eastern Wood-Pewee",3
"8213",2022-08-16,"European Starling",17
"8214",2022-08-16,"Field Sparrow",33
"8215",2022-08-16,"Fish Crow",1
"8216",2022-08-16,"Gray Catbird",4
"8217",2022-08-16,"Great Blue Heron",2
"8218",2022-08-16,"Great Egret",4
"8219",2022-08-16,"Great Horned Owl",1
"8220",2022-08-16,"Green Heron",1
"8221",2022-08-16,"Hairy Woodpecker",NA
"8222",2022-08-16,"House Finch",NA
"8223",2022-08-16,"Indigo Bunting",28
"8224",2022-08-16,"Killdeer",3
"8225",2022-08-16,"Mourning Dove",NA
"8226",2022-08-16,"Northern Cardinal",NA
"8227",2022-08-16,"Northern Flicker",2
"8228",2022-08-16,"Northern Mockingbird",22
"8229",2022-08-16,"Northern Rough-winged Swallow",20
"8230",2022-08-16,"Osprey",3
"8231",2022-08-16,"Pileated Woodpecker",5
"8232",2022-08-16,"Prairie Warbler",1
"8233",2022-08-16,"Prothonotary Warbler",1
"8234",2022-08-16,"Purple Martin",4
"8235",2022-08-16,"Red-bellied Woodpecker",13
"8236",2022-08-16,"Red-eyed Vireo",2
"8237",2022-08-16,"Red-shouldered Hawk",2
"8238",2022-08-16,"Red-tailed Hawk",3
"8239",2022-08-16,"Red-winged Blackbird",14
"8240",2022-08-16,"Rock Pigeon",75
"8241",2022-08-16,"Ruby-throated Hummingbird",NA
"8242",2022-08-16,"Scarlet Tanager",1
"8243",2022-08-16,"Song Sparrow",6
"8244",2022-08-16,"Spotted Sandpiper",1
"8245",2022-08-16,"Summer Tanager",3
"8246",2022-08-16,"Tree Swallow",2
"8247",2022-08-16,"Tufted Titmouse",NA
"8248",2022-08-16,"Turkey Vulture",3
"8249",2022-08-16,"White-breasted Nuthatch",NA
"8250",2022-08-16,"Wood Duck",3
"8251",2022-08-16,"Yellow-billed Cuckoo",1
"8252",2022-08-16,"Yellow-breasted Chat",1
"8253",2022-08-17,"American Crow",38
"8254",2022-08-17,"American Goldfinch",22
"8255",2022-08-17,"American Robin",33
"8256",2022-08-17,"Barn Swallow",17
"8257",2022-08-17,"Belted Kingfisher",2
"8258",2022-08-17,"Black Vulture",1
"8259",2022-08-17,"Black-and-white Warbler",1
"8260",2022-08-17,"Blue Grosbeak",1
"8261",2022-08-17,"Blue Jay",26
"8262",2022-08-17,"Blue-gray Gnatcatcher",4
"8263",2022-08-17,"Brown Thrasher",6
"8264",2022-08-17,"Brown-headed Cowbird",1
"8265",2022-08-17,"Canada Goose",321
"8266",2022-08-17,"Carolina Chickadee",40
"8267",2022-08-17,"Carolina Wren",34
"8268",2022-08-17,"Chimney Swift",20
"8269",2022-08-17,"Chipping Sparrow",1
"8270",2022-08-17,"Cliff Swallow",10
"8271",2022-08-17,"Common Grackle",7
"8272",2022-08-17,"Common Yellowthroat",1
"8273",2022-08-17,"Cooper's Hawk",1
"8274",2022-08-17,"Double-crested Cormorant",12
"8275",2022-08-17,"Downy Woodpecker",14
"8276",2022-08-17,"Eastern Bluebird",35
"8277",2022-08-17,"Eastern Kingbird",10
"8278",2022-08-17,"Eastern Phoebe",3
"8279",2022-08-17,"Eastern Towhee",23
"8280",2022-08-17,"Eastern Wood-Pewee",4
"8281",2022-08-17,"European Starling",59
"8282",2022-08-17,"Field Sparrow",9
"8283",2022-08-17,"Gray Catbird",7
"8284",2022-08-17,"Great Blue Heron",6
"8285",2022-08-17,"Great Crested Flycatcher",1
"8286",2022-08-17,"Great Egret",2
"8287",2022-08-17,"Green Heron",4
"8288",2022-08-17,"Hooded Warbler",1
"8289",2022-08-17,"House Finch",36
"8290",2022-08-17,"Indigo Bunting",5
"8291",2022-08-17,"Killdeer",3
"8292",2022-08-17,"Mallard",24
"8293",2022-08-17,"Mourning Dove",47
"8294",2022-08-17,"Northern Cardinal",52
"8295",2022-08-17,"Northern Flicker",4
"8296",2022-08-17,"Northern Mockingbird",22
"8297",2022-08-17,"Northern Parula",1
"8298",2022-08-17,"Northern Rough-winged Swallow",3
"8299",2022-08-17,"Osprey",7
"8300",2022-08-17,"Pileated Woodpecker",2
"8301",2022-08-17,"Prothonotary Warbler",1
"8302",2022-08-17,"Purple Martin",1
"8303",2022-08-17,"Red-bellied Woodpecker",13
"8304",2022-08-17,"Red-eyed Vireo",2
"8305",2022-08-17,"Red-shouldered Hawk",4
"8306",2022-08-17,"Red-tailed Hawk",3
"8307",2022-08-17,"Red-winged Blackbird",2
"8308",2022-08-17,"Rock Pigeon",24
"8309",2022-08-17,"Ruby-throated Hummingbird",21
"8310",2022-08-17,"Song Sparrow",6
"8311",2022-08-17,"Summer Tanager",3
"8312",2022-08-17,"Tufted Titmouse",31
"8313",2022-08-17,"Turkey Vulture",5
"8314",2022-08-17,"White-breasted Nuthatch",10
"8315",2022-08-17,"White-eyed Vireo",1
"8316",2022-08-17,"Wood Duck",1
